filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
../experimento/contratos/0x00341b8e89077a16c6f4dac0bd82e92615b21e74.sol,0x00341b8e89077a16c6f4dac0bd82e92615b21e74.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746142311.7935221,1.504023551940918,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x00e7aa386bc205d689dbf7852c6fac59ef2b1ced.sol,0x00e7aa386bc205d689dbf7852c6fac59ef2b1ced.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746294573.128864,1.3668198585510254,254,{},{},"{EXIT_CODE_254,Problem while deploying contract Erc20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x012cEe0f54f4E67535125472aB7DA928Ac0eb335.sol,0x012cEe0f54f4E67535125472aB7DA928Ac0eb335.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746224542.8314192,1.290771722793579,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xe2 in position 83: ordinal not in range(128))}
../experimento/contratos/0x03409f47608dcd5c66a04549683cdfcefa1bb12b.sol,0x03409f47608dcd5c66a04549683cdfcefa1bb12b.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746223434.3675654,1.530095100402832,254,{},{},"{EXIT_CODE_254,Problem while deploying contract Code404 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x047dca4253a49f3ebf6b3e6c1b4d455bb84f6216.sol,0x047dca4253a49f3ebf6b3e6c1b4d455bb84f6216.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746167394.7486176,1.3829443454742432,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xf0 in position 4800: ordinal not in range(128))}
../experimento/contratos/0x0676f1aeda3b9e1f3514f992c8ec126b20c05c05.sol,0x0676f1aeda3b9e1f3514f992c8ec126b20c05c05.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746224708.7510962,383.3465082645416,0,{},{},{},{}
../experimento/contratos/0x0Cb3EE5aF68cA49b3d116638bC4f9312fFA0F720.sol,0x0Cb3EE5aF68cA49b3d116638bC4f9312fFA0F720.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746145935.2883763,592.1466772556305,0,{},{},{},{}
../experimento/contratos/0x0c80092e33f0588B087E484b1cCe9563bc1B2FbE.sol,0x0c80092e33f0588B087E484b1cCe9563bc1B2FbE.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746154937.3736765,192.36584639549255,254,{Integer_Overflow},{},"{EXIT_CODE_254,Problem while deploying contract Erc20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x0d01c25972aaA957269F9f1e1B3E41e3a33CB0B5.sol,0x0d01c25972aaA957269F9f1e1B3E41e3a33CB0B5.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746230447.9238353,592.1273415088654,0,{},{},{},{}
../experimento/contratos/0x0d914268800d3a00991438b8fdb54d1b6f206288.sol,0x0d914268800d3a00991438b8fdb54d1b6f206288.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746236424.5261433,1.5111632347106934,254,{},{},"{EXIT_CODE_254,Problem while deploying contract Code404 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x0da581c42f034f02171fe86945bf89b3b617d58b.sol,0x0da581c42f034f02171fe86945bf89b3b617d58b.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746212437.1709325,291.8445956707001,254,{},{},"{EXIT_CODE_254,Problem while deploying contract StrikeToken using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x0e14aaa70612be44bd1b4a242b7e506c22661d46.sol,0x0e14aaa70612be44bd1b4a242b7e506c22661d46.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746208145.9383264,1.407250165939331,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xec in position 128: ordinal not in range(128))}
../experimento/contratos/0x0f26d7714a6e5251d5b91227b9e6f09205e12f2d.sol,0x0f26d7714a6e5251d5b91227b9e6f09205e12f2d.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746150341.658387,1.4651310443878174,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xe2 in position 25933: ordinal not in range(128))}
../experimento/contratos/0x106cc5644a0aadd1d53745f0021c2e98629432fe.sol,0x106cc5644a0aadd1d53745f0021c2e98629432fe.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746250033.4173255,384.9635646343231,0,{},{},{(0x23b872dd) [symbolic execution : calldataload ] 'NoneType' object has no attribute 'as_long'},{}
../experimento/contratos/0x133Fd0F433f977c42033647574019C79dA890ECF.sol,0x133Fd0F433f977c42033647574019C79dA890ECF.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746268662.5641847,196.3178915977478,1,{Integer_Overflow},{},"{AttributeError exception is catched,EXIT_CODE_1}",{exception (AttributeError: 'NoneType' object has no attribute 'as_long')}
../experimento/contratos/0x1406ca03e839d580584c27ef2153703ba4c97614.sol,0x1406ca03e839d580584c27ef2153703ba4c97614.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746259932.3273075,1.5050575733184814,254,{},{},"{EXIT_CODE_254,Problem while deploying contract Code404 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x1516bb79f018805d7c2bfb61ca278c2cec61642a.sol,0x1516bb79f018805d7c2bfb61ca278c2cec61642a.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746204910.6557813,384.48701572418213,0,{},{},{},{}
../experimento/contratos/0x1526dae90ec1b41966cd9bec38cc276b345eab8e.sol,0x1526dae90ec1b41966cd9bec38cc276b345eab8e.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746190928.2695477,1.4402928352355957,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x152ff28fb4f7737944d894e1b2b22d7f9f62b33a.sol,0x152ff28fb4f7737944d894e1b2b22d7f9f62b33a.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746252877.0622337,1.3773994445800781,254,{},{},"{EXIT_CODE_254,Problem while deploying contract Code404 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x160fbf65ba9ac54c9b5f95653e79f11865242f7f.sol,0x160fbf65ba9ac54c9b5f95653e79f11865242f7f.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746181055.8865309,1.3094134330749512,254,{},{},"{EXIT_CODE_254,Problem while deploying contract InterAccountTransfer using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x163E3d68E78E00AA4FF2939b16A520Fa2F8C4eF1.sol,0x163E3d68E78E00AA4FF2939b16A520Fa2F8C4eF1.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746152644.9436297,382.41344714164734,0,{},{},{},{}
../experimento/contratos/0x1B6B904B19E112bA7719a0E0e95664dA1Db32F8A.sol,0x1B6B904B19E112bA7719a0E0e95664dA1Db32F8A.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746210891.852045,592.3449532985687,0,{},{},{},{}
../experimento/contratos/0x1De918898E3f83557130b947D27629bf3bE4cbc1.sol,0x1De918898E3f83557130b947D27629bf3bE4cbc1.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746238776.8432634,1.5165679454803467,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x1b96bc302df2e2e44becc576a10edc0daef23cb7.sol,0x1b96bc302df2e2e44becc576a10edc0daef23cb7.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746267637.1442022,1.3365378379821777,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xe2 in position 144: ordinal not in range(128))}
../experimento/contratos/0x1bce336c004c68cba926f8cee31a0b4dbe841b9c.sol,0x1bce336c004c68cba926f8cee31a0b4dbe841b9c.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746156095.451912,1.194162368774414,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xe2 in position 5872: ordinal not in range(128))}
../experimento/contratos/0x205d3De604FC9217377941b8d1eddf87cAE7B133.sol,0x205d3De604FC9217377941b8d1eddf87cAE7B133.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746262318.2293236,383.3148548603058,0,{},{},{},{}
../experimento/contratos/0x220B353Bb46A81cF6B760Ca01579345e5f24e394.sol,0x220B353Bb46A81cF6B760Ca01579345e5f24e394.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746142938.9756792,591.9895927906036,0,{},{},{},{}
../experimento/contratos/0x2282bBE447e24fAade95B417Aa85f6c9ecF3c5a7.sol,0x2282bBE447e24fAade95B417Aa85f6c9ecF3c5a7.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746178767.869365,595.1871802806854,0,{Integer_Overflow},{},{},{}
../experimento/contratos/0x241596A6EaaE5bF37e2C79EbBFAE2F3c714755c1.sol,0x241596A6EaaE5bF37e2C79EbBFAE2F3c714755c1.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746136412.6391983,382.07078742980957,0,{},{},{},{}
../experimento/contratos/0x2445ee0b87b5c7f4d069a14b21a4838b70aa83ed.sol,0x2445ee0b87b5c7f4d069a14b21a4838b70aa83ed.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746214523.2057755,291.78490114212036,0,{},{},{},{}
../experimento/contratos/0x247db88f655d1bbd1f4bede01a775d1f07c01530.sol,0x247db88f655d1bbd1f4bede01a775d1f07c01530.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746227110.5045292,382.91970133781433,0,{},{},{},{}
../experimento/contratos/0x273dAFC6B67C3FADDEfd1560b32cA3267DcF2fB6.sol,0x273dAFC6B67C3FADDEfd1560b32cA3267DcF2fB6.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746232706.2030234,383.74750900268555,0,{},{},{},{}
../experimento/contratos/0x28253d895fcba62bf2edcd816de55c11032cd193.sol,0x28253d895fcba62bf2edcd816de55c11032cd193.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746277830.899428,592.0432124137878,0,{},{},{},{}
../experimento/contratos/0x296d8a2c0621b6ca8230180179cb6b6df9b66673.sol,0x296d8a2c0621b6ca8230180179cb6b6df9b66673.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746190540.6117978,386.38951349258423,0,{},{},{},{}
../experimento/contratos/0x299060ae1d28fc28f89d719b2db9543cb7520b18.sol,0x299060ae1d28fc28f89d719b2db9543cb7520b18.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746233725.0067627,192.42064023017883,254,{Integer_Overflow},{},"{EXIT_CODE_254,Problem while deploying contract Erc20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x29bc9e93b0b81e23890c10c870c0a79649dec2c0.sol,0x29bc9e93b0b81e23890c10c870c0a79649dec2c0.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746137432.8942733,382.62187004089355,0,{},{},{},{}
../experimento/contratos/0x2df3d3ea76bab4e392511e1d77d71ec3707f934a.sol,0x2df3d3ea76bab4e392511e1d77d71ec3707f934a.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746263834.4465106,382.2425899505615,0,{},{},{(0x23b872dd) [symbolic execution : calldataload ] 'NoneType' object has no attribute 'as_long'},{}
../experimento/contratos/0x2ed3a98b61b2a22023b018ae6980d5ce18f49ce4.sol,0x2ed3a98b61b2a22023b018ae6980d5ce18f49ce4.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746195566.79798,292.6699483394623,254,{},{},"{EXIT_CODE_254,Problem while deploying contract WalkingForeverContract using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x2fC55d6b47ee75ce6c21FA10E5D8767882D1F312.sol,0x2fC55d6b47ee75ce6c21FA10E5D8767882D1F312.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746156860.9311595,1.2963635921478271,254,{},{},"{EXIT_CODE_254,Problem while deploying contract day_Quiz using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x2faBEEc7215b50928b1c0d177c76e0316b7eDB64.sol,0x2faBEEc7215b50928b1c0d177c76e0316b7eDB64.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746258183.080807,1.2001564502716064,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xe2 in position 5872: ordinal not in range(128))}
../experimento/contratos/0x32c4DF5b1Ce76a7669eE0B68621dcf2e54593844.sol,0x32c4DF5b1Ce76a7669eE0B68621dcf2e54593844.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746162985.5887053,1.4922513961791992,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x32c9378408A840A4F0EC06f47302ed1D3415B351.sol,0x32c9378408A840A4F0EC06f47302ed1D3415B351.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746269893.2370257,591.8496353626251,0,{},{},{},{}
../experimento/contratos/0x34d92062bbcc9a8114ff7fb288b8abf51f0f85da.sol,0x34d92062bbcc9a8114ff7fb288b8abf51f0f85da.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746191005.5576842,1.409541368484497,254,{},{},"{EXIT_CODE_254,Problem while deploying contract Code404 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x34f8e315Cdc37F1d246b7e99808FDdf2568e58EC.sol,0x34f8e315Cdc37F1d246b7e99808FDdf2568e58EC.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746296780.4463997,1.5130350589752197,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x358B9a61359ADF6DaBF476DA73494582a6F5f9fb.sol,0x358B9a61359ADF6DaBF476DA73494582a6F5f9fb.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746239334.3374918,592.5387246608734,0,{},{},{},{}
../experimento/contratos/0x35b9ce11e6dd90f37a2c90bb25ff16a643e8d9de.sol,0x35b9ce11e6dd90f37a2c90bb25ff16a643e8d9de.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746121529.877162,383.363929271698,0,{},{},{},{}
../experimento/contratos/0x3624d1b8150d390Aa1725d1692f2573529c9F0a5.sol,0x3624d1b8150d390Aa1725d1692f2573529c9F0a5.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746246279.8080025,591.935378074646,0,{},{},{},{}
../experimento/contratos/0x362760fdd32026016a9530786cf00dfb384fa1aa.sol,0x362760fdd32026016a9530786cf00dfb384fa1aa.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746256653.7501009,1.253892421722412,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xc3 in position 15180: ordinal not in range(128))}
../experimento/contratos/0x37aEEAbc9cA6bE99eb9Dd1B574838f3A427173b4.sol,0x37aEEAbc9cA6bE99eb9Dd1B574838f3A427173b4.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746131859.0101745,1.2399473190307617,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xf0 in position 18: ordinal not in range(128))}
../experimento/contratos/0x39929E57Ed461169924Fc325D813E85777F0AeD1.sol,0x39929E57Ed461169924Fc325D813E85777F0AeD1.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746206234.297441,591.8041603565216,0,{},{},{},{}
../experimento/contratos/0x3f03FbF2F32b6b810eE913C16b84B48eFEEE0e2F.sol,0x3f03FbF2F32b6b810eE913C16b84B48eFEEE0e2F.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746243416.9959912,1.3051202297210693,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xe4 in position 4662: ordinal not in range(128))}
../experimento/contratos/0x40415c079554ab8e1882757855c7a7f50ba5e44f.sol,0x40415c079554ab8e1882757855c7a7f50ba5e44f.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746252494.188821,382.87150835990906,0,{},{},{},{}
../experimento/contratos/0x417fba2bdb3eb204e63acb78cb6a66469e023fa3.sol,0x417fba2bdb3eb204e63acb78cb6a66469e023fa3.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746154456.4807792,382.4326665401459,0,{},{},{},{}
../experimento/contratos/0x41b9a970EC20f695b5F5b27D1B29a4Eb7E17408E.sol,0x41b9a970EC20f695b5F5b27D1B29a4Eb7E17408E.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746159996.2833602,1.436469316482544,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x42c4a01bfb1a254ca55a61d5b1035e98efa8cb77.sol,0x42c4a01bfb1a254ca55a61d5b1035e98efa8cb77.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746267646.7762096,382.4388358592987,0,{},{},{},{}
../experimento/contratos/0x43d1353c0d9eb28cbb0a64d9965327bc51f40dfe.sol,0x43d1353c0d9eb28cbb0a64d9965327bc51f40dfe.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746180438.5375106,1.7466368675231934,254,{},{},"{EXIT_CODE_254,Problem while deploying contract HOSICO using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x454BBe77606633f32a12E96ea223693AA3d380Eb.sol,0x454BBe77606633f32a12E96ea223693AA3d380Eb.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746171989.5755463,592.7273035049438,0,{},{},{},{}
../experimento/contratos/0x47c29a8862a353956C9c81C2eD2EA68124DCEF79.sol,0x47c29a8862a353956C9c81C2eD2EA68124DCEF79.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746126862.9522054,382.56464433670044,0,{Transaction_Order_Dependency},{},{},{}
../experimento/contratos/0x4918a548c98344d75bdd76de195b49851a28c8a3.sol,0x4918a548c98344d75bdd76de195b49851a28c8a3.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746280196.2905622,386.3215639591217,0,{},{},{},{}
../experimento/contratos/0x4919cf66b844e523cce9b2721c83ed0f4d5f9753.sol,0x4919cf66b844e523cce9b2721c83ed0f4d5f9753.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746182250.600328,591.9354600906372,0,{},{},{},{}
../experimento/contratos/0x493ad6ad51b80dd19eed123ae8c45cab2cd2d60e.sol,0x493ad6ad51b80dd19eed123ae8c45cab2cd2d60e.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746235551.03455,1.2923195362091064,254,{},{},"{EXIT_CODE_254,Problem while deploying contract PlebPresale using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x4C682B562de968F739F92B9b180B8e55445E8FA3.sol,0x4C682B562de968F739F92B9b180B8e55445E8FA3.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746142313.2983665,1.5054378509521484,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x4c7ebd275d6afc11576cdf6a29718ff006d156ad.sol,0x4c7ebd275d6afc11576cdf6a29718ff006d156ad.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746208895.390317,1.2768127918243408,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xf0 in position 39: ordinal not in range(128))}
../experimento/contratos/0x4df0D85acA25Dd2fb2EE447FE31Fc4593EE0F6Ea.sol,0x4df0D85acA25Dd2fb2EE447FE31Fc4593EE0F6Ea.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746281703.3709884,1.3735029697418213,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xc2 in position 49: ordinal not in range(128))}
../experimento/contratos/0x4f32549031403cec0e913771fce1b412cd7d2737.sol,0x4f32549031403cec0e913771fce1b412cd7d2737.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746258648.8926258,384.17285895347595,0,{},{},{},{}
../experimento/contratos/0x4fda02ac9a56fe061ed089a655721c195015231e.sol,0x4fda02ac9a56fe061ed089a655721c195015231e.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746265882.1496608,382.7281768321991,0,{},{},{},{}
../experimento/contratos/0x50EE0F3d7Aba4dfcC625fFC25F4141d68d48201C.sol,0x50EE0F3d7Aba4dfcC625fFC25F4141d68d48201C.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746253372.361617,592.1943256855011,0,{},{},{},{}
../experimento/contratos/0x5287ede26a458e5a0bc7f3d37e654cbbc0f61c94.sol,0x5287ede26a458e5a0bc7f3d37e654cbbc0f61c94.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746216936.8910477,385.6338198184967,0,{},{},{},{}
../experimento/contratos/0x54169281e5403cbf99397c53cc47ff4202419515.sol,0x54169281e5403cbf99397c53cc47ff4202419515.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746164123.6951413,383.68573093414307,0,{},{},{},{}
../experimento/contratos/0x546db1b58755B81956e8d8A184055d574C3A893d.sol,0x546db1b58755B81956e8d8A184055d574C3A893d.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746256453.787297,128.87717080116272,250,{Transaction_Order_Dependency},{},"{0xd285660d: ['uint8'] -> [256],EXIT_CODE_250,""Value 256 cannot be encoded in 8 bits.  Must be bounded between [0, 255]""}",{}
../experimento/contratos/0x551c2466bbB896088c2eEa0F68E630Ba7823bb13.sol,0x551c2466bbB896088c2eEa0F68E630Ba7823bb13.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746309430.2705646,383.02017045021057,0,{},{},{},{}
../experimento/contratos/0x55b29f53813B2c4105F9883222175cA4BaA9FD45.sol,0x55b29f53813B2c4105F9883222175cA4BaA9FD45.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746238768.3108885,1.5541555881500244,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x55b6b579579a44297ab1206a4049203ee7d6c5ab.sol,0x55b6b579579a44297ab1206a4049203ee7d6c5ab.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746293321.706785,591.501834154129,0,{Block_Dependency},{},{},{}
../experimento/contratos/0x5717e996F6Cb34F7Ca34f0F29cB16DB04c44CAf0.sol,0x5717e996F6Cb34F7Ca34f0F29cB16DB04c44CAf0.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746289098.1682243,50.78931975364685,1,{},{},"{AttributeError exception is catched,EXIT_CODE_1}",{exception (AttributeError: 'NoneType' object has no attribute 'as_long')}
../experimento/contratos/0x58c8A2c71E52AB131825171F8e1485aD490a09A0.sol,0x58c8A2c71E52AB131825171F8e1485aD490a09A0.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746203401.1373415,384.1892993450165,0,{},{},{},{}
../experimento/contratos/0x59Da89b92e1d48e379847954e54aa84aE78eb035.sol,0x59Da89b92e1d48e379847954e54aa84aE78eb035.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746168501.7293947,1.3033337593078613,1,{},{},{EXIT_CODE_1},{exception (UnicodeDecodeError: 'ascii' codec can't decode byte 0xe2 in position 5872: ordinal not in range(128))}
../experimento/contratos/0x5E0733d67581c66Ee8A4607DB7bE1a8992f608C4.sol,0x5E0733d67581c66Ee8A4607DB7bE1a8992f608C4.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746260676.3091135,592.4464058876038,0,{},{},{},{}
../experimento/contratos/0x5a82ecd87de9d21e2ffadb617b73a325ee4705f4.sol,0x5a82ecd87de9d21e2ffadb617b73a325ee4705f4.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746131340.9321423,1.5555510520935059,254,{},{},"{EXIT_CODE_254,Problem while deploying contract CHEEMS using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x5e3e1b6131211c93731f5f61733bc443b9ee1845.sol,0x5e3e1b6131211c93731f5f61733bc443b9ee1845.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746225099.1001976,192.0392963886261,0,{},{},{},{}
../experimento/contratos/0x5e864Cc360cc88663a1c907a08EAca927137b519.sol,0x5e864Cc360cc88663a1c907a08EAca927137b519.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746147026.8692384,1.437784194946289,254,{},{},"{EXIT_CODE_254,Problem while deploying contract SwapWithFee using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x60735ea0D6545dD5307a1e337eC5E5351508b3fa.sol,0x60735ea0D6545dD5307a1e337eC5E5351508b3fa.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746124962.4880261,1.469538688659668,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC20 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x618af3a7c388502581207b82c57d640ba839081a.sol,0x618af3a7c388502581207b82c57d640ba839081a.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746198705.2879403,1.8439960479736328,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ERC721 using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x626e4e3f1da99b9e7e88c44129203143926a15a4.sol,0x626e4e3f1da99b9e7e88c44129203143926a15a4.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746222195.2097616,382.110310792923,0,{},{},{},{}
../experimento/contratos/0x6288a2E05c63C9B59007e7000c20eE0d03Bf0446.sol,0x6288a2E05c63C9B59007e7000c20eE0d03Bf0446.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746306640.3761454,591.6307945251465,0,{},{},{},{}
../experimento/contratos/0x6944c787f64152c736d91cad95560f7267639de9.sol,0x6944c787f64152c736d91cad95560f7267639de9.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746308812.2423518,1.6088614463806152,254,{},{},"{EXIT_CODE_254,Problem while deploying contract GEN using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{}
../experimento/contratos/0x6cbf6f70b81ed898e98ea659c39d7f2459e52242.sol,0x6cbf6f70b81ed898e98ea659c39d7f2459e52242.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746143540.4005451,383.99428701400757,0,{},{},{},{}
../experimento/contratos/0x6ddF8Cb69e2CfDf6c6C2C7e5e12521Bad6C9f3d4.sol,0x6ddF8Cb69e2CfDf6c6C2C7e5e12521Bad6C9f3d4.sol,confuzzius,solidity,2022/12/31,20250501_1625,1746308362.1700242,383.4962821006775,0,{Block_Dependency},{},{},{}
